date,year,month,quarter,acquisition_channel,impressions,clicks,marketing_spend_usd
2024-05-10,2024,5,Q2,Paid Ad,23877,287,968.63
2024-05-10,2024,5,Q2,Direct,0,0,0.0
2024-05-10,2024,5,Q2,Referral,0,0,0.0
2024-05-11,2024,5,Q2,Organic Search,0,0,0.0
2024-05-11,2024,5,Q2,Social Media,14950,269,588.53
2024-05-11,2024,5,Q2,Email Campaign,8024,361,215.46
2024-05-11,2024,5,Q2,Paid Ad,23595,283,956.46
2024-05-11,2024,5,Q2,Direct,0,0,0.0
2024-05-11,2024,5,Q2,Referral,0,0,0.0
2024-05-12,2024,5,Q2,Organic Search,0,0,0.0
2024-05-12,2024,5,Q2,Social Media,11159,201,439.79
2024-05-12,2024,5,Q2,Email Campaign,7486,337,200.95
2024-05-12,2024,5,Q2,Paid Ad,26459,318,1072.74
2024-05-12,2024,5,Q2,Direct,0,0,0.0
2024-05-12,2024,5,Q2,Referral,0,0,0.0
2024-05-13,2024,5,Q2,Organic Search,0,0,0.0
2024-05-13,2024,5,Q2,Social Media,11267,203,443.41
2024-05-13,2024,5,Q2,Email Campaign,5872,264,157.56
2024-05-13,2024,5,Q2,Paid Ad,27427,329,1112.51
2024-05-13,2024,5,Q2,Direct,0,0,0.0
2024-05-13,2024,5,Q2,Referral,0,0,0.0
2024-05-14,2024,5,Q2,Organic Search,0,0,0.0
2024-05-14,2024,5,Q2,Social Media,12719,229,500.24
2024-05-14,2024,5,Q2,Email Campaign,6744,303,180.9
2024-05-14,2024,5,Q2,Paid Ad,21296,256,864.12
2024-05-14,2024,5,Q2,Direct,0,0,0.0
2024-05-14,2024,5,Q2,Referral,0,0,0.0
2024-05-15,2024,5,Q2,Organic Search,0,0,0.0
2024-05-15,2024,5,Q2,Social Media,10836,195,427.03
2024-05-15,2024,5,Q2,Email Campaign,6281,283,168.58
2024-05-15,2024,5,Q2,Paid Ad,21982,264,892.19
2024-05-15,2024,5,Q2,Direct,0,0,0.0
2024-05-15,2024,5,Q2,Referral,0,0,0.0
2024-05-16,2024,5,Q2,Organic Search,0,0,0.0
2024-05-16,2024,5,Q2,Social Media,12611,227,496.34
2024-05-16,2024,5,Q2,Email Campaign,6313,284,169.37
2024-05-16,2024,5,Q2,Paid Ad,22950,275,930.85
2024-05-16,2024,5,Q2,Direct,0,0,0.0
2024-05-16,2024,5,Q2,Referral,0,0,0.0
2024-05-17,2024,5,Q2,Organic Search,0,0,0.0
2024-05-17,2024,5,Q2,Social Media,12880,232,506.6
2024-05-17,2024,5,Q2,Email Campaign,5722,257,153.62
2024-05-17,2024,5,Q2,Paid Ad,23353,280,947.03
2024-05-17,2024,5,Q2,Direct,0,0,0.0
2024-05-17,2024,5,Q2,Referral,0,0,0.0
2024-05-18,2024,5,Q2,Organic Search,0,0,0.0
2024-05-18,2024,5,Q2,Social Media,12638,227,497.7
2024-05-18,2024,5,Q2,Email Campaign,6120,275,164.32
2024-05-18,2024,5,Q2,Paid Ad,27386,329,1110.32
2024-05-18,2024,5,Q2,Direct,0,0,0.0
2024-05-18,2024,5,Q2,Referral,0,0,0.0
2024-05-19,2024,5,Q2,Organic Search,0,0,0.0
2024-05-19,2024,5,Q2,Social Media,15595,281,613.58
2024-05-19,2024,5,Q2,Email Campaign,7292,328,195.66
2024-05-19,2024,5,Q2,Paid Ad,22950,275,931.28
2024-05-19,2024,5,Q2,Direct,0,0,0.0
2024-05-19,2024,5,Q2,Referral,0,0,0.0
2024-05-20,2024,5,Q2,Organic Search,0,0,0.0
2024-05-20,2024,5,Q2,Social Media,12288,221,483.7
2024-05-20,2024,5,Q2,Email Campaign,6238,281,167.3
2024-05-20,2024,5,Q2,Paid Ad,19602,235,795.16
2024-05-20,2024,5,Q2,Direct,0,0,0.0
2024-05-20,2024,5,Q2,Referral,0,0,0.0
2024-05-21,2024,5,Q2,Organic Search,0,0,0.0
2024-05-21,2024,5,Q2,Social Media,12261,221,482.42
2024-05-21,2024,5,Q2,Email Campaign,6700,302,179.83
2024-05-21,2024,5,Q2,Paid Ad,25047,301,1015.67
2024-05-21,2024,5,Q2,Direct,0,0,0.0
2024-05-21,2024,5,Q2,Referral,0,0,0.0
2024-05-22,2024,5,Q2,Organic Search,0,0,0.0
2024-05-22,2024,5,Q2,Social Media,12584,227,495.55
2024-05-22,2024,5,Q2,Email Campaign,6755,304,181.26
2024-05-22,2024,5,Q2,Paid Ad,19037,228,771.97
2024-05-22,2024,5,Q2,Direct,0,0,0.0
2024-05-22,2024,5,Q2,Referral,0,0,0.0
2024-05-23,2024,5,Q2,Organic Search,0,0,0.0
2024-05-23,2024,5,Q2,Social Media,13713,247,539.81
2024-05-23,2024,5,Q2,Email Campaign,5959,268,159.95
2024-05-23,2024,5,Q2,Paid Ad,23030,276,933.99
2024-05-23,2024,5,Q2,Direct,0,0,0.0
2024-05-23,2024,5,Q2,Referral,0,0,0.0
2024-05-24,2024,5,Q2,Organic Search,0,0,0.0
2024-05-24,2024,5,Q2,Social Media,12772,230,502.59
2024-05-24,2024,5,Q2,Email Campaign,7045,317,188.98
2024-05-24,2024,5,Q2,Paid Ad,20893,251,847.81
2024-05-24,2024,5,Q2,Direct,0,0,0.0
2024-05-24,2024,5,Q2,Referral,0,0,0.0
2024-05-25,2024,5,Q2,Organic Search,0,0,0.0
2024-05-25,2024,5,Q2,Social Media,15730,283,619.27
2024-05-25,2024,5,Q2,Email Campaign,7163,322,192.16
2024-05-25,2024,5,Q2,Paid Ad,25531,306,1035.04
2024-05-25,2024,5,Q2,Direct,0,0,0.0
2024-05-25,2024,5,Q2,Referral,0,0,0.0
2024-05-26,2024,5,Q2,Organic Search,0,0,0.0
2024-05-26,2024,5,Q2,Social Media,14762,266,581.01
2024-05-26,2024,5,Q2,Email Campaign,6830,307,183.25
2024-05-26,2024,5,Q2,Paid Ad,25813,310,1047.13
2024-05-26,2024,5,Q2,Direct,0,0,0.0
2024-05-26,2024,5,Q2,Referral,0,0,0.0
2024-05-27,2024,5,Q2,Organic Search,0,0,0.0
2024-05-27,2024,5,Q2,Social Media,12961,233,510.18
2024-05-27,2024,5,Q2,Email Campaign,6486,292,174.22
2024-05-27,2024,5,Q2,Paid Ad,22627,272,917.72
2024-05-27,2024,5,Q2,Direct,0,0,0.0
2024-05-27,2024,5,Q2,Referral,0,0,0.0
2024-05-28,2024,5,Q2,Organic Search,0,0,0.0
2024-05-28,2024,5,Q2,Social Media,13848,249,545.5
2024-05-28,2024,5,Q2,Email Campaign,6840,308,183.53
2024-05-28,2024,5,Q2,Paid Ad,20570,247,834.93
2024-05-28,2024,5,Q2,Direct,0,0,0.0
2024-05-28,2024,5,Q2,Referral,0,0,0.0
2024-05-29,2024,5,Q2,Organic Search,0,0,0.0
2024-05-29,2024,5,Q2,Social Media,13929,251,548.4
2024-05-29,2024,5,Q2,Email Campaign,5765,259,154.7
2024-05-29,2024,5,Q2,Paid Ad,23514,282,954.43
2024-05-29,2024,5,Q2,Direct,0,0,0.0
2024-05-29,2024,5,Q2,Referral,0,0,0.0
2024-05-30,2024,5,Q2,Organic Search,0,0,0.0
2024-05-30,2024,5,Q2,Social Media,13659,246,538.18
2024-05-30,2024,5,Q2,Email Campaign,5388,242,144.79
2024-05-30,2024,5,Q2,Paid Ad,22627,272,918.36
2024-05-30,2024,5,Q2,Direct,0,0,0.0
2024-05-30,2024,5,Q2,Referral,0,0,0.0
2024-05-31,2024,5,Q2,Organic Search,0,0,0.0
2024-05-31,2024,5,Q2,Social Media,12530,226,493.56
2024-05-31,2024,5,Q2,Email Campaign,5980,269,160.54
2024-05-31,2024,5,Q2,Paid Ad,24886,299,1010.07
2024-05-31,2024,5,Q2,Direct,0,0,0.0
2024-05-31,2024,5,Q2,Referral,0,0,0.0
2024-06-01,2024,6,Q2,Organic Search,0,0,0.0
2024-06-01,2024,6,Q2,Social Media,14197,256,558.82
2024-06-01,2024,6,Q2,Email Campaign,6852,308,183.89
2024-06-01,2024,6,Q2,Paid Ad,26015,312,1054.64
2024-06-01,2024,6,Q2,Direct,0,0,0.0
2024-06-01,2024,6,Q2,Referral,0,0,0.0
2024-06-02,2024,6,Q2,Organic Search,0,0,0.0
2024-06-02,2024,6,Q2,Social Media,15811,285,622.01
2024-06-02,2024,6,Q2,Email Campaign,7239,326,194.31
2024-06-02,2024,6,Q2,Paid Ad,28274,339,1146.11
2024-06-02,2024,6,Q2,Direct,0,0,0.0
2024-06-02,2024,6,Q2,Referral,0,0,0.0
2024-06-03,2024,6,Q2,Organic Search,0,0,0.0
2024-06-03,2024,6,Q2,Social Media,13579,244,534.56
2024-06-03,2024,6,Q2,Email Campaign,5260,237,141.14
2024-06-03,2024,6,Q2,Paid Ad,21538,258,872.95
2024-06-03,2024,6,Q2,Direct,0,0,0.0
2024-06-03,2024,6,Q2,Referral,0,0,0.0
2024-06-04,2024,6,Q2,Organic Search,0,0,0.0
2024-06-04,2024,6,Q2,Social Media,12449,224,489.7
2024-06-04,2024,6,Q2,Email Campaign,6615,298,177.48
2024-06-04,2024,6,Q2,Paid Ad,17747,213,720.16
2024-06-04,2024,6,Q2,Direct,0,0,0.0
2024-06-04,2024,6,Q2,Referral,0,0,0.0
2024-06-05,2024,6,Q2,Organic Search,0,0,0.0
2024-06-05,2024,6,Q2,Social Media,15676,282,617.32
2024-06-05,2024,6,Q2,Email Campaign,6636,299,178.16
2024-06-05,2024,6,Q2,Paid Ad,22748,273,922.42
2024-06-05,2024,6,Q2,Direct,0,0,0.0
2024-06-05,2024,6,Q2,Referral,0,0,0.0
2024-06-06,2024,6,Q2,Organic Search,0,0,0.0
2024-06-06,2024,6,Q2,Social Media,14251,257,561.2
2024-06-06,2024,6,Q2,Email Campaign,7561,340,202.98
2024-06-06,2024,6,Q2,Paid Ad,24039,288,975.07
2024-06-06,2024,6,Q2,Direct,0,0,0.0
2024-06-06,2024,6,Q2,Referral,0,0,0.0
2024-06-07,2024,6,Q2,Organic Search,0,0,0.0
2024-06-07,2024,6,Q2,Social Media,14009,252,551.66
2024-06-07,2024,6,Q2,Email Campaign,6432,289,172.71
2024-06-07,2024,6,Q2,Paid Ad,22224,267,901.26
2024-06-07,2024,6,Q2,Direct,0,0,0.0
2024-06-07,2024,6,Q2,Referral,0,0,0.0
2024-06-08,2024,6,Q2,Organic Search,0,0,0.0
2024-06-08,2024,6,Q2,Social Media,14413,259,567.21
2024-06-08,2024,6,Q2,Email Campaign,6840,308,183.57
2024-06-08,2024,6,Q2,Paid Ad,24442,293,990.7
2024-06-08,2024,6,Q2,Direct,0,0,0.0
2024-06-08,2024,6,Q2,Referral,0,0,0.0
2024-06-09,2024,6,Q2,Organic Search,0,0,0.0
2024-06-09,2024,6,Q2,Social Media,13364,241,525.97
2024-06-09,2024,6,Q2,Email Campaign,7281,328,195.38
2024-06-09,2024,6,Q2,Paid Ad,22345,268,907.03
2024-06-09,2024,6,Q2,Direct,0,0,0.0
2024-06-09,2024,6,Q2,Referral,0,0,0.0
2024-06-10,2024,6,Q2,Organic Search,0,0,0.0
2024-06-10,2024,6,Q2,Social Media,13229,238,520.6
2024-06-10,2024,6,Q2,Email Campaign,6346,286,170.41
2024-06-10,2024,6,Q2,Paid Ad,22748,273,922.3
2024-06-10,2024,6,Q2,Direct,0,0,0.0
2024-06-10,2024,6,Q2,Referral,0,0,0.0
2024-06-11,2024,6,Q2,Organic Search,0,0,0.0
2024-06-11,2024,6,Q2,Social Media,12477,225,491.33
2024-06-11,2024,6,Q2,Email Campaign,7938,357,213.0
2024-06-11,2024,6,Q2,Paid Ad,24926,299,1010.74
2024-06-11,2024,6,Q2,Direct,0,0,0.0
2024-06-11,2024,6,Q2,Referral,0,0,0.0
2024-06-12,2024,6,Q2,Organic Search,0,0,0.0
2024-06-12,2024,6,Q2,Social Media,11723,211,461.71
2024-06-12,2024,6,Q2,Email Campaign,6486,292,174.1
2024-06-12,2024,6,Q2,Paid Ad,21377,257,867.22
2024-06-12,2024,6,Q2,Direct,0,0,0.0
2024-06-12,2024,6,Q2,Referral,0,0,0.0
2024-06-13,2024,6,Q2,Organic Search,0,0,0.0
2024-06-13,2024,6,Q2,Social Media,11965,215,471.13
2024-06-13,2024,6,Q2,Email Campaign,5690,256,152.59
2024-06-13,2024,6,Q2,Paid Ad,23232,279,943.1
2024-06-13,2024,6,Q2,Direct,0,0,0.0
2024-06-13,2024,6,Q2,Referral,0,0,0.0
2024-06-14,2024,6,Q2,Organic Search,0,0,0.0
2024-06-14,2024,6,Q2,Social Media,12315,222,484.81
2024-06-14,2024,6,Q2,Email Campaign,6862,309,184.17
2024-06-14,2024,6,Q2,Paid Ad,24240,291,984.02
2024-06-14,2024,6,Q2,Direct,0,0,0.0
2024-06-14,2024,6,Q2,Referral,0,0,0.0
2024-06-15,2024,6,Q2,Organic Search,0,0,0.0
2024-06-15,2024,6,Q2,Social Media,16617,299,654.46
2024-06-15,2024,6,Q2,Email Campaign,6819,307,183.17
2024-06-15,2024,6,Q2,Paid Ad,26822,322,1088.17
2024-06-15,2024,6,Q2,Direct,0,0,0.0
2024-06-15,2024,6,Q2,Referral,0,0,0.0
2024-06-16,2024,6,Q2,Organic Search,0,0,0.0
2024-06-16,2024,6,Q2,Social Media,15730,283,619.5
2024-06-16,2024,6,Q2,Email Campaign,7045,317,189.1
2024-06-16,2024,6,Q2,Paid Ad,24240,291,983.58
2024-06-16,2024,6,Q2,Direct,0,0,0.0
2024-06-16,2024,6,Q2,Referral,0,0,0.0
2024-06-17,2024,6,Q2,Organic Search,0,0,0.0
2024-06-17,2024,6,Q2,Social Media,14708,265,578.78
2024-06-17,2024,6,Q2,Email Campaign,6486,292,174.02
2024-06-17,2024,6,Q2,Paid Ad,23635,284,957.97
2024-06-17,2024,6,Q2,Direct,0,0,0.0
2024-06-17,2024,6,Q2,Referral,0,0,0.0
2024-06-18,2024,6,Q2,Organic Search,0,0,0.0
2024-06-18,2024,6,Q2,Social Media,12181,219,479.04
2024-06-18,2024,6,Q2,Email Campaign,5744,258,154.26
2024-06-18,2024,6,Q2,Paid Ad,21457,257,870.04
2024-06-18,2024,6,Q2,Direct,0,0,0.0
2024-06-18,2024,6,Q2,Referral,0,0,0.0
2024-06-19,2024,6,Q2,Organic Search,0,0,0.0
2024-06-19,2024,6,Q2,Social Media,12907,232,507.68
2024-06-19,2024,6,Q2,Email Campaign,5829,262,156.37
2024-06-19,2024,6,Q2,Paid Ad,22466,270,910.84
2024-06-19,2024,6,Q2,Direct,0,0,0.0
2024-06-19,2024,6,Q2,Referral,0,0,0.0
2024-06-20,2024,6,Q2,Organic Search,0,0,0.0
2024-06-20,2024,6,Q2,Social Media,11267,203,443.49
2024-06-20,2024,6,Q2,Email Campaign,5797,261,155.61
2024-06-20,2024,6,Q2,Paid Ad,23676,284,960.51
2024-06-20,2024,6,Q2,Direct,0,0,0.0
2024-06-20,2024,6,Q2,Referral,0,0,0.0
2024-06-21,2024,6,Q2,Organic Search,0,0,0.0
2024-06-21,2024,6,Q2,Social Media,13659,246,537.54
2024-06-21,2024,6,Q2,Email Campaign,6163,277,165.55
2024-06-21,2024,6,Q2,Paid Ad,20651,248,837.35
2024-06-21,2024,6,Q2,Direct,0,0,0.0
2024-06-21,2024,6,Q2,Referral,0,0,0.0
2024-06-22,2024,6,Q2,Organic Search,0,0,0.0
2024-06-22,2024,6,Q2,Social Media,13740,247,541.2
2024-06-22,2024,6,Q2,Email Campaign,7099,319,190.69
2024-06-22,2024,6,Q2,Paid Ad,27185,326,1102.37
2024-06-22,2024,6,Q2,Direct,0,0,0.0
2024-06-22,2024,6,Q2,Referral,0,0,0.0
2024-06-23,2024,6,Q2,Organic Search,0,0,0.0
2024-06-23,2024,6,Q2,Social Media,16079,289,633.46
2024-06-23,2024,6,Q2,Email Campaign,7034,317,188.74
2024-06-23,2024,6,Q2,Paid Ad,23474,282,951.57
2024-06-23,2024,6,Q2,Direct,0,0,0.0
2024-06-23,2024,6,Q2,Referral,0,0,0.0
2024-06-24,2024,6,Q2,Organic Search,0,0,0.0
2024-06-24,2024,6,Q2,Social Media,13310,240,523.74
2024-06-24,2024,6,Q2,Email Campaign,5948,268,159.67
2024-06-24,2024,6,Q2,Paid Ad,21538,258,873.78
2024-06-24,2024,6,Q2,Direct,0,0,0.0
2024-06-24,2024,6,Q2,Referral,0,0,0.0
2024-06-25,2024,6,Q2,Organic Search,0,0,0.0
2024-06-25,2024,6,Q2,Social Media,14413,259,567.13
2024-06-25,2024,6,Q2,Email Campaign,6787,305,182.26
2024-06-25,2024,6,Q2,Paid Ad,22748,273,923.09
2024-06-25,2024,6,Q2,Direct,0,0,0.0
2024-06-25,2024,6,Q2,Referral,0,0,0.0
2024-06-26,2024,6,Q2,Organic Search,0,0,0.0
2024-06-26,2024,6,Q2,Social Media,11697,211,460.59
2024-06-26,2024,6,Q2,Email Campaign,6475,291,173.83
2024-06-26,2024,6,Q2,Paid Ad,24402,293,989.07
2024-06-26,2024,6,Q2,Direct,0,0,0.0
2024-06-26,2024,6,Q2,Referral,0,0,0.0
2024-06-27,2024,6,Q2,Organic Search,0,0,0.0
2024-06-27,2024,6,Q2,Social Media,12638,227,497.34
2024-06-27,2024,6,Q2,Email Campaign,7056,318,189.41
2024-06-27,2024,6,Q2,Paid Ad,24805,298,1005.85
2024-06-27,2024,6,Q2,Direct,0,0,0.0
2024-06-27,2024,6,Q2,Referral,0,0,0.0
2024-06-28,2024,6,Q2,Organic Search,0,0,0.0
2024-06-28,2024,6,Q2,Social Media,14762,266,581.01
2024-06-28,2024,6,Q2,Email Campaign,6518,293,175.1
2024-06-28,2024,6,Q2,Paid Ad,23514,282,954.43
2024-06-28,2024,6,Q2,Direct,0,0,0.0
2024-06-28,2024,6,Q2,Referral,0,0,0.0
2024-06-29,2024,6,Q2,Organic Search,0,0,0.0
2024-06-29,2024,6,Q2,Social Media,16671,300,656.37
2024-06-29,2024,6,Q2,Email Campaign,7583,341,203.61
2024-06-29,2024,6,Q2,Paid Ad,24805,298,1006.29
2024-06-29,2024,6,Q2,Direct,0,0,0.0
2024-06-29,2024,6,Q2,Referral,0,0,0.0
2024-06-30,2024,6,Q2,Organic Search,0,0,0.0
2024-06-30,2024,6,Q2,Social Media,14439,260,568.52
2024-06-30,2024,6,Q2,Email Campaign,7464,336,200.31
2024-06-30,2024,6,Q2,Paid Ad,23192,278,940.07
2024-06-30,2024,6,Q2,Direct,0,0,0.0
2024-06-30,2024,6,Q2,Referral,0,0,0.0
2024-07-01,2024,7,Q3,Organic Search,0,0,0.0
2024-07-01,2024,7,Q3,Social Media,14816,267,582.92
2024-07-01,2024,7,Q3,Email Campaign,7970,359,213.79
2024-07-01,2024,7,Q3,Paid Ad,21296,256,864.51
2024-07-01,2024,7,Q3,Direct,0,0,0.0
2024-07-01,2024,7,Q3,Referral,0,0,0.0
2024-07-02,2024,7,Q3,Organic Search,0,0,0.0
2024-07-02,2024,7,Q3,Social Media,16805,302,662.06
2024-07-02,2024,7,Q3,Email Campaign,7981,359,214.19
2024-07-02,2024,7,Q3,Paid Ad,24886,299,1009.75
2024-07-02,2024,7,Q3,Direct,0,0,0.0
2024-07-02,2024,7,Q3,Referral,0,0,0.0
2024-07-03,2024,7,Q3,Organic Search,0,0,0.0
2024-07-03,2024,7,Q3,Social Media,15623,281,615.33
2024-07-03,2024,7,Q3,Email Campaign,7324,330,196.61
2024-07-03,2024,7,Q3,Paid Ad,28395,341,1151.44
2024-07-03,2024,7,Q3,Direct,0,0,0.0
2024-07-03,2024,7,Q3,Referral,0,0,0.0
2024-07-04,2024,7,Q3,Organic Search,0,0,0.0
2024-07-04,2024,7,Q3,Social Media,16160,291,636.01
2024-07-04,2024,7,Q3,Email Campaign,6507,293,174.54
2024-07-04,2024,7,Q3,Paid Ad,27064,325,1097.55
2024-07-04,2024,7,Q3,Direct,0,0,0.0
2024-07-04,2024,7,Q3,Referral,0,0,0.0
2024-07-05,2024,7,Q3,Organic Search,0,0,0.0
2024-07-05,2024,7,Q3,Social Media,14735,265,579.98
2024-07-05,2024,7,Q3,Email Campaign,7367,332,197.89
2024-07-05,2024,7,Q3,Paid Ad,24321,292,987.24
2024-07-05,2024,7,Q3,Direct,0,0,0.0
2024-07-05,2024,7,Q3,Referral,0,0,0.0
2024-07-06,2024,7,Q3,Organic Search,0,0,0.0
2024-07-06,2024,7,Q3,Social Media,19629,353,772.97
2024-07-06,2024,7,Q3,Email Campaign,9120,410,244.85
2024-07-06,2024,7,Q3,Paid Ad,27951,335,1134.22
2024-07-06,2024,7,Q3,Direct,0,0,0.0
2024-07-06,2024,7,Q3,Referral,0,0,0.0
2024-07-07,2024,7,Q3,Organic Search,0,0,0.0
2024-07-07,2024,7,Q3,Social Media,15381,277,605.71
2024-07-07,2024,7,Q3,Email Campaign,8164,367,219.04
2024-07-07,2024,7,Q3,Paid Ad,30734,369,1247.48
2024-07-07,2024,7,Q3,Direct,0,0,0.0
2024-07-07,2024,7,Q3,Referral,0,0,0.0
2024-07-08,2024,7,Q3,Organic Search,0,0,0.0
2024-07-08,2024,7,Q3,Social Media,15273,275,601.01
2024-07-08,2024,7,Q3,Email Campaign,8056,363,216.26
2024-07-08,2024,7,Q3,Paid Ad,27467,330,1114.58
2024-07-08,2024,7,Q3,Direct,0,0,0.0
2024-07-08,2024,7,Q3,Referral,0,0,0.0
2024-07-09,2024,7,Q3,Organic Search,0,0,0.0
2024-07-09,2024,7,Q3,Social Media,16133,290,635.41
2024-07-09,2024,7,Q3,Email Campaign,7518,338,201.7
2024-07-09,2024,7,Q3,Paid Ad,22990,276,931.8
2024-07-09,2024,7,Q3,Direct,0,0,0.0
2024-07-09,2024,7,Q3,Referral,0,0,0.0
2024-07-10,2024,7,Q3,Organic Search,0,0,0.0
2024-07-10,2024,7,Q3,Social Media,14735,265,580.45
2024-07-10,2024,7,Q3,Email Campaign,7948,358,213.24
2024-07-10,2024,7,Q3,Paid Ad,25733,309,1043.99
2024-07-10,2024,7,Q3,Direct,0,0,0.0
2024-07-10,2024,7,Q3,Referral,0,0,0.0
2024-07-11,2024,7,Q3,Organic Search,0,0,0.0
2024-07-11,2024,7,Q3,Social Media,15569,280,613.42
2024-07-11,2024,7,Q3,Email Campaign,7131,321,191.56
2024-07-11,2024,7,Q3,Paid Ad,23716,285,961.95
2024-07-11,2024,7,Q3,Direct,0,0,0.0
2024-07-11,2024,7,Q3,Referral,0,0,0.0
2024-07-12,2024,7,Q3,Organic Search,0,0,0.0
2024-07-12,2024,7,Q3,Social Media,14843,267,583.87
2024-07-12,2024,7,Q3,Email Campaign,7507,338,201.42
2024-07-12,2024,7,Q3,Paid Ad,24482,294,993.32
2024-07-12,2024,7,Q3,Direct,0,0,0.0
2024-07-12,2024,7,Q3,Referral,0,0,0.0
2024-07-13,2024,7,Q3,Organic Search,0,0,0.0
2024-07-13,2024,7,Q3,Social Media,16886,304,665.32
2024-07-13,2024,7,Q3,Email Campaign,7787,350,209.06
2024-07-13,2024,7,Q3,Paid Ad,32388,389,1313.49
2024-07-13,2024,7,Q3,Direct,0,0,0.0
2024-07-13,2024,7,Q3,Referral,0,0,0.0
2024-07-14,2024,7,Q3,Organic Search,0,0,0.0
2024-07-14,2024,7,Q3,Social Media,16805,302,662.14
2024-07-14,2024,7,Q3,Email Campaign,9400,423,252.33
2024-07-14,2024,7,Q3,Paid Ad,33356,400,1352.98
2024-07-14,2024,7,Q3,Direct,0,0,0.0
2024-07-14,2024,7,Q3,Referral,0,0,0.0
2024-07-15,2024,7,Q3,Organic Search,0,0,0.0
2024-07-15,2024,7,Q3,Social Media,14869,268,585.86
2024-07-15,2024,7,Q3,Email Campaign,6733,303,180.71
2024-07-15,2024,7,Q3,Paid Ad,21538,258,873.34
2024-07-15,2024,7,Q3,Direct,0,0,0.0
2024-07-15,2024,7,Q3,Referral,0,0,0.0
2024-07-16,2024,7,Q3,Organic Search,0,0,0.0
2024-07-16,2024,7,Q3,Social Media,13203,238,520.24
2024-07-16,2024,7,Q3,Email Campaign,6518,293,174.98
2024-07-16,2024,7,Q3,Paid Ad,28677,344,1163.89
2024-07-16,2024,7,Q3,Direct,0,0,0.0
2024-07-16,2024,7,Q3,Referral,0,0,0.0
2024-07-17,2024,7,Q3,Organic Search,0,0,0.0
2024-07-17,2024,7,Q3,Social Media,15111,272,595.13
2024-07-17,2024,7,Q3,Email Campaign,7550,340,202.7
2024-07-17,2024,7,Q3,Paid Ad,21256,255,862.09
2024-07-17,2024,7,Q3,Direct,0,0,0.0
2024-07-17,2024,7,Q3,Referral,0,0,0.0
2024-07-18,2024,7,Q3,Organic Search,0,0,0.0
2024-07-18,2024,7,Q3,Social Media,13552,244,533.17
2024-07-18,2024,7,Q3,Email Campaign,7841,353,210.53
2024-07-18,2024,7,Q3,Paid Ad,26418,317,1072.38
2024-07-18,2024,7,Q3,Direct,0,0,0.0
2024-07-18,2024,7,Q3,Referral,0,0,0.0
2024-07-19,2024,7,Q3,Organic Search,0,0,0.0
2024-07-19,2024,7,Q3,Social Media,14789,266,582.72
2024-07-19,2024,7,Q3,Email Campaign,7658,345,205.44
2024-07-19,2024,7,Q3,Paid Ad,29242,351,1185.48
2024-07-19,2024,7,Q3,Direct,0,0,0.0
2024-07-19,2024,7,Q3,Referral,0,0,0.0
2024-07-20,2024,7,Q3,Organic Search,0,0,0.0
2024-07-20,2024,7,Q3,Social Media,16913,304,666.11
2024-07-20,2024,7,Q3,Email Campaign,8465,381,227.31
2024-07-20,2024,7,Q3,Paid Ad,30169,362,1224.14
2024-07-20,2024,7,Q3,Direct,0,0,0.0
2024-07-20,2024,7,Q3,Referral,0,0,0.0
2024-07-21,2024,7,Q3,Organic Search,0,0,0.0
2024-07-21,2024,7,Q3,Social Media,20516,369,807.89
2024-07-21,2024,7,Q3,Email Campaign,7002,315,188.06
2024-07-21,2024,7,Q3,Paid Ad,31339,376,1271.46
2024-07-21,2024,7,Q3,Direct,0,0,0.0
2024-07-21,2024,7,Q3,Referral,0,0,0.0
2024-07-22,2024,7,Q3,Organic Search,0,0,0.0
2024-07-22,2024,7,Q3,Social Media,14843,267,584.27
2024-07-22,2024,7,Q3,Email Campaign,7658,345,205.48
2024-07-22,2024,7,Q3,Paid Ad,24482,294,993.16
2024-07-22,2024,7,Q3,Direct,0,0,0.0
2024-07-22,2024,7,Q3,Referral,0,0,0.0
2024-07-23,2024,7,Q3,Organic Search,0,0,0.0
2024-07-23,2024,7,Q3,Social Media,14923,269,587.37
2024-07-23,2024,7,Q3,Email Campaign,7744,348,207.75
2024-07-23,2024,7,Q3,Paid Ad,32267,387,1309.36
2024-07-23,2024,7,Q3,Direct,0,0,0.0
2024-07-23,2024,7,Q3,Referral,0,0,0.0
2024-07-24,2024,7,Q3,Organic Search,0,0,0.0
2024-07-24,2024,7,Q3,Social Media,15945,287,627.78
2024-07-24,2024,7,Q3,Email Campaign,6830,307,183.21
2024-07-24,2024,7,Q3,Paid Ad,24966,300,1012.77
2024-07-24,2024,7,Q3,Direct,0,0,0.0
2024-07-24,2024,7,Q3,Referral,0,0,0.0
2024-07-25,2024,7,Q3,Organic Search,0,0,0.0
2024-07-25,2024,7,Q3,Social Media,14439,260,568.28
2024-07-25,2024,7,Q3,Email Campaign,6271,282,168.34
2024-07-25,2024,7,Q3,Paid Ad,25168,302,1020.64
2024-07-25,2024,7,Q3,Direct,0,0,0.0
2024-07-25,2024,7,Q3,Referral,0,0,0.0
2024-07-26,2024,7,Q3,Organic Search,0,0,0.0
2024-07-26,2024,7,Q3,Social Media,15865,286,624.24
2024-07-26,2024,7,Q3,Email Campaign,6572,296,176.53
2024-07-26,2024,7,Q3,Paid Ad,27991,336,1136.21
2024-07-26,2024,7,Q3,Direct,0,0,0.0
